country,date_year,scientificNameID,scientificName,superfamilyid,county,dropped,fieldNumber,aphiaID,decimalLatitude,subclassid,phylumid,familyid,catalogNumber,basisOfRecord,modified,maximumDepthInMeters,id,order,dataset_id,locality,stateProvince,decimalLongitude,collectionCode,date_end,speciesid,occurrenceID,superfamily,date_start,genus,dateIdentified,eventDate,absence,subfamily,genusid,originalScientificName,marine,minimumDepthInMeters,subfamilyid,infraclassid,institutionCode,date_mid,infraclass,identifiedBy,class,orderid,kingdom,waterBody,specificEpithet,recordedBy,classid,phylum,lifeStage,species,subclass,family,kingdomid,node_id,flags,sss,shoredistance,sst,bathymetry,references,year,occurrenceStatus,terrestrial,bibliographicCitation,brackish,scientificNameAuthorship,typeStatus,geodeticDatum,datasetID,depth,subphylumid,locationRemarks,subkingdom,associatedMedia,subkingdomid,subphylum,subterclassid,subterclass,superorder,superorderid,tribeid,tribe,suborderid,suborder,infraorderid,verbatimLocality,month,eventID,infraorder,datasetName,namePublishedIn,higherGeography,taxonomicStatus,infraspecificEpithet,dynamicProperties,individualCount,associatedReferences,day,preparations,coordinateUncertaintyInMeters,taxonRank,footprintWKT,previousIdentifications,subgenus,subgenusid,taxonRemarks,recordNumber,eventRemarks,coordinatePrecision
Argentina,2008,urn:lsid:marinespecies.org:taxname:145984,Ulva lactuca,NA,Mar del Plata,FALSE,A1 50x50,145984,-38.021305,NA,801,143794,ARG383,HumanObservation,2009-07-29T00:00:00Z,NA,98d11d9c-474d-4fa0-b9df-4a5d39b076eb,Ulvales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205452800000,145984,NaGISA-61985,NA,1205452800000,Ulva,2008,2008-03-14,FALSE,NA,144296,Ulva lactuca,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1205452800000,NA,María Bagur,Ulvophyceae,827,Plantae,Atlantic,lactuca,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",146216,Chlorophyta,NA,Ulva lactuca,NA,Ulvaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,Mar del Plata,FALSE,B4 1x1 09,143853,-38.021305,196243,852,143674,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT4200939300,HumanObservation,2010-04-26T00:00:00Z,NA,99305da6-01cb-4a0a-830a-d80a187c88fc,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,NA,NaGISA-16531,NA,1236556800000,Polysiphonia,2009,2009-03-09,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236556800000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,NA,FALSE,Ar-Ba-Mp-Pg-M6,533427,-38.02466,14712,51,23118,NA,HumanObservation,NA,NA,99e14f1a-e5e0-4b46-9036-ce7ac262fdbf,Siphonariida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,533427,Ar-Ba-Mp-Pg-Ba-6-124,Siphonarioidea,1280275200000,Siphonaria,NA,2010-07-28,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,NA,1280275200000,Euthyneura,NA,Gastropoda,1057459,Animalia,Atlantic Ocean,NA,GPalomo,101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midtide,NA,2456,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,Mar del Plata,FALSE,M4 25x25,533427,-38.021305,14712,51,23118,ARG37,HumanObservation,2008-11-26T00:00:00Z,NA,99e7f29b-96b6-4f38-bd99-1e7cb2ecd059,Siphonariida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,533427,NaGISA-33809,Siphonarioidea,1172534400000,Siphonaria,2008,2007-02-27,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,Laboratorio de Ecosistemas Costeros,1172534400000,Euthyneura,María Bagur,Gastropoda,1057459,Animalia,Atlantic,lessoni,"Palomo G.,Cuevas J. M.",101,Mollusca,juvenils and adults,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:143834,Ceramium,NA,Mar del Plata,FALSE,A5 50x50,143834,-38.021305,196243,852,143671,ARG52,HumanObservation,2008-11-26T00:00:00Z,NA,99eaf23a-070d-4a21-b683-e678daf8f28a,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,NA,NaGISA-45715,NA,1172534400000,Ceramium,2008,2007-02-27,FALSE,Ceramioideae,143834,Ceramium,TRUE,NA,368722,NA,Laboratorio de Ecosistemas Costeros,1172534400000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Cuevas J. M.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Ceramiaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,163029,Ceramieae,1306591,Ceramiineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,NA,FALSE,Ar-Ba-Mp-Pg-M5,533427,-38.02466,14712,51,23118,NA,HumanObservation,NA,NA,9a68bfff-8175-4e55-97d1-7c09f8633383,Siphonariida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,533427,Ar-Ba-Mp-Pg-Ba-5-123,Siphonarioidea,1280275200000,Siphonaria,NA,2010-07-28,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,NA,1280275200000,Euthyneura,NA,Gastropoda,1057459,Animalia,Atlantic Ocean,NA,GPalomo,101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midtide,NA,2411,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,1970,urn:lsid:marinespecies.org:taxname:394229,Aequipecten tehuelchus,151320,NA,FALSE,NA,394229,-38.016998291,1424948,51,213,335726.399984,PreservedSpecimen,NA,NA,9a6cd85e-ceac-4901-96b7-3bbf9657ea46,Pectinida,89e23fc8-3f61-4480-9de3-358fe6eefe0b,Mar Del Plata,NA,-57.5830001831,Invertebrate Zoology: Mollusks,15724800000,394229,NA,Pectinoidea,15724800000,Aequipecten,NA,1970-07-02T12:00:00Z,FALSE,Pectininae,138313,Aequipecten tehuelcus,TRUE,NA,393857,206,USNM,15724800000,Pteriomorphia,"Waller, T.",Bivalvia,387324,Animalia,South Atlantic Ocean,NA,F. Felippone,105,Mollusca,NA,Aequipecten tehuelchus,Autobranchia,Pectinidae,2,310922b4-9d0c-4de1-92d7-9b442d34765b,"no_depth,on_land",32.71,-4050,15.21,-22,NA,NA,NA,NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]",NA,(d'Orbigny),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577989,Aequipectinini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observedindividualcount=2;,2,"National Museum of Natural History, Smithsonian Institution",NA,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143738,Phyllophoraceae,NA,Mar del Plata,FALSE,M1 1x1 09,143738,-38.021305,196243,852,143738,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT1200938261,HumanObservation,2010-04-26T00:00:00Z,NA,9b1b9da9-1af2-44b6-b753-b764d78965e9,Gigartinales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-9635,NA,1236470400000,NA,2009,2009-03-08,FALSE,NA,NA,Phyllophoraceae,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,871,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Phyllophoraceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:718572,Mytilus platensis,491766,Mar del Plata,FALSE,A4 25x25,506158,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaHT420093838,HumanObservation,2010-04-26T00:00:00Z,NA,9b50ecca-b8ee-470a-8307-5fe11762e37f,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,506158,NaGISA-21830,Mytiloidea,1236470400000,Mytilus,2009,2009-03-08,FALSE,Mytilinae,138228,Mytilus platensis,TRUE,NA,224589,206,Laboratorio de Ecosistemas Costeros,1236470400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,edulis,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,adult,Mytilus platensis,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,platensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:145984,Ulva lactuca,NA,Mar del Plata,FALSE,B2 50x50 09,145984,-38.021305,NA,801,143794,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT2200939218,HumanObservation,2010-04-26T00:00:00Z,NA,9b6f814e-b6a6-42a3-8d80-c3efe840ab85,Ulvales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,145984,NaGISA-41860,NA,1236556800000,Ulva,2009,2009-03-09,FALSE,NA,144296,Ulva lactuca,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236556800000,NA,María Bagur,Ulvophyceae,827,Plantae,Atlantic,lactuca,"Palomo G.,Bagur M.,Arribas L.",146216,Chlorophyta,NA,Ulva lactuca,NA,Ulvaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:145651,Ahnfeltiopsis devoniensis,NA,NA,FALSE,Ar-Ba-Mp-Pg-M10,145651,-38.02466,196243,852,143738,NA,HumanObservation,NA,NA,9b905c3a-fb5a-49ec-a0d2-dbeef1b55ae3,Gigartinales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,145651,Ar-Ba-Mp-Pg-Ba-10-9,NA,1280275200000,Ahnfeltiopsis,NA,2010-07-28,FALSE,NA,144164,Ahnfeltiopsis devoniensis,TRUE,NA,NA,NA,NA,1280275200000,NA,NA,Florideophyceae,871,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,Ahnfeltiopsis devoniensis,Rhodymeniophycidae,Phyllophoraceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Midtide,Biliphyta,2460,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:145984,Ulva lactuca,NA,Mar del Plata,FALSE,M3 50x50,145984,-38.021305,NA,801,143794,ARG73,HumanObservation,2008-11-26T00:00:00Z,NA,9b9d33e1-d339-40ca-bfdf-8b41f64f5ab0,Ulvales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,145984,NaGISA-21819,NA,1172534400000,Ulva,2008,2007-02-27,FALSE,NA,144296,Ulva lactuca,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1172534400000,NA,María Bagur,Ulvophyceae,827,Plantae,Atlantic,lactuca,"Palomo G.,Cuevas J. M.",146216,Chlorophyta,NA,Ulva lactuca,NA,Ulvaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,NA,FALSE,Ar-Ba-Mp-Pg-H9,143853,-38.02466,196243,852,143674,NA,HumanObservation,NA,NA,9c06fa00-de9c-414e-9549-ad9c5dc21ad5,Ceramiales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,NA,Ar-Ba-Mp-Pg-Ba-9-89,NA,1280275200000,Polysiphonia,NA,2010-07-28,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,NA,1280275200000,NA,NA,Florideophyceae,860,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Hightide,Biliphyta,2414,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:144191,Hildenbrandia,NA,NA,FALSE,Ar-Ba-Mp-Pg-M1,144191,-38.02466,368689,852,143750,NA,HumanObservation,NA,NA,9cb5d691-8ac9-4a31-b7f9-eeca7e3cf295,Hildenbrandiales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,NA,Ar-Ba-Mp-Pg-Ba-1-81,NA,1280275200000,Hildenbrandia,NA,2010-07-28,FALSE,NA,144191,Hildenbrandia,TRUE,NA,NA,NA,NA,1280275200000,NA,NA,Florideophyceae,146316,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,NA,Hildenbrandiophycidae,Hildenbrandiaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Midtide,Biliphyta,2407,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,NA,FALSE,Ar-Ba-Mp-Pg-M6,367978,-38.02466,1424948,51,211,NA,HumanObservation,NA,NA,9cd7bb0a-c178-4193-8bd2-e3bbbcb94654,Mytilida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,367978,Ar-Ba-Mp-Pg-Ba-6-38,Mytiloidea,1280275200000,Brachidontes,NA,2010-07-28,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,NA,1280275200000,Pteriomorphia,NA,Bivalvia,210,Animalia,Atlantic Ocean,NA,GPalomo,105,Mollusca,NA,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midtide,NA,2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,Mar del Plata,FALSE,B1 25x25,533427,-38.021305,14712,51,23118,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT1200939115,HumanObservation,2010-04-26T00:00:00Z,NA,9d9ce337-7a4f-4e12-af48-32378569cb83,Siphonariida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,533427,NaGISA-40186,Siphonarioidea,1236556800000,Siphonaria,2009,2009-03-09,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,Laboratorio de Ecosistemas Costeros,1236556800000,Euthyneura,María Bagur,Gastropoda,1057459,Animalia,Atlantic,lessoni,"Palomo G.,Bagur M.,Arribas L.",101,Mollusca,juvenils and adults,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,NA,Mar del Plata,FALSE,A3 50x50,145108,-38.021305,368687,852,143691,ARG59,HumanObservation,2008-11-26T00:00:00Z,NA,9e5fcd0e-584b-4d45-81c6-f8f80103c66f,Corallinales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,145108,NaGISA-60833,NA,1172534400000,Corallina,2008,2007-02-27,FALSE,Corallinoideae,144007,Corallina officinalis,TRUE,NA,163505,NA,Laboratorio de Ecosistemas Costeros,1172534400000,NA,María Bagur,Florideophyceae,15308,Plantae,Atlantic,officinalis,"Palomo G.,Cuevas J. M.",368670,Rhodophyta,NA,Corallina officinalis,Corallinophycidae,Corallinaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,493999,Corallineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:129680,Syllis,NA,Mar del Plata,FALSE,M3 25x25,129680,-38.021305,754174,882,948,ARG330,HumanObservation,2009-07-29T00:00:00Z,NA,9e63c5e5-1da5-4755-b85b-a2f21159837c,Phyllodocida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-29769,NA,1205539200000,Syllis,2008,2008-03-15,FALSE,Syllinae,129680,Syllis,TRUE,NA,152223,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Polychaeta,892,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",883,Annelida,adults,NA,Errantia,Syllidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,Mar del Plata,FALSE,M5 50x50 09,143853,-38.021305,196243,852,143674,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT5200938212,HumanObservation,2010-04-26T00:00:00Z,NA,9edaba94-2c33-483b-822d-cc118af2e907,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-52549,NA,1236470400000,Polysiphonia,2009,2009-03-08,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,Mar del Plata,FALSE,MIII 25x25 mei,367978,-38.021305,1424948,51,211,ARG338,HumanObservation,2009-07-29T00:00:00Z,NA,9f63abc2-1200-4e35-89e8-23075796c854,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,367978,NaGISA-9653,Mytiloidea,1205539200000,Brachidontes,2008,2008-03-15,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,Laboratorio de Ecosistemas Costeros,1205539200000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,rodriguezii,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",105,Mollusca,juvenils,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:143834,Ceramium,NA,Mar del Plata,FALSE,M3 50x50,143834,-38.021305,196243,852,143671,ARG423,HumanObservation,2009-07-29T00:00:00Z,NA,9f9dbf8a-dd93-41b3-b379-0b9bbd737fc8,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-48538,NA,1205539200000,Ceramium,2008,2008-03-15,FALSE,Ceramioideae,143834,Ceramium,TRUE,NA,368722,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Ceramiaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,163029,Ceramieae,1306591,Ceramiineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
